ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,RATIO,RIESGO
21908,260000,2,2,1,27,0,0,0,0,0,0,71865,75459,77240,78856,80350,84040,5000,3000,3000,3000,5000,5000,0,0.06957489737702637,ALTO
21909,200000,2,2,2,27,-1,-1,-1,-1,-1,-1,1126,390,390,390,540,770,390,390,390,540,770,13993,0,0.3463587921847247,BAJO
21910,30000,2,2,2,23,0,0,0,0,2,0,19769,24285,26143,26929,19610,20591,5896,3002,2130,2,3004,8013,0,0.2982447265921392,MEDIO
21911,300000,2,2,2,24,0,0,0,0,0,0,16463,11537,9265,7263,14145,11535,1500,1500,1500,9433,2000,3000,0,0.09111340581910952,ALTO
21912,130000,2,1,2,24,0,0,2,0,-1,-1,16078,16055,13371,4405,1292,390,4176,0,1000,1292,390,2165,0,0.25973379773603683,MEDIO
21913,30000,2,2,2,22,-1,0,-1,-1,-1,-1,2293,3158,5547,3312,3145,3022,1009,5572,3321,3154,3031,3339,0,0.44003488879197555,BAJO
21914,30000,2,2,2,23,1,2,2,2,2,2,11174,11989,12997,12491,13374,13017,1300,1500,0,1090,0,2000,1,0.11634150706998389,MEDIO
21915,130000,2,1,2,23,0,0,0,0,0,0,102087,101079,93977,94427,89041,89833,4500,4363,3300,3178,3178,3424,0,0.044080049369655296,ALTO
21916,190000,2,2,2,28,0,0,0,0,0,2,188370,188550,187521,190448,195492,190598,8700,8500,9270,14100,0,7200,0,0.0461856983596114,ALTO
21917,230000,2,2,2,23,3,2,2,-1,-1,-2,1090,490,0,878,0,0,0,0,878,0,0,0,1,0.0,ALTO
21918,50000,2,2,2,24,-1,0,-1,2,2,-2,18625,19956,5177,2071,0,0,2071,5191,6,0,0,10450,0,0.11119463087248323,MEDIO
21919,70000,2,2,1,24,0,0,0,0,0,0,8193,7569,8127,8838,8736,10753,1122,2127,2000,1736,2753,2177,0,0.1369461735627975,MEDIO
21920,50000,2,2,1,25,0,0,0,0,0,0,59010,57593,56203,54794,53509,52021,2039,2015,2000,2100,2000,2100,1,0.034553465514319606,ALTO
21921,60000,2,1,2,24,0,-1,0,0,-1,-1,47386,4807,3434,2386,2837,3358,4807,1048,1000,2837,3358,5093,1,0.10144346431435446,MEDIO
21922,150000,2,2,2,25,-2,-2,-2,-2,-2,-2,36215,6105,1076,0,3113,0,6105,1084,0,3113,0,0,0,0.16857655667541074,MEDIO
21923,240000,2,2,1,27,0,0,0,0,0,0,240428,235782,129479,125584,128752,130651,7227,4486,3557,4235,3593,349,0,0.0300588949706357,ALTO
21924,110000,2,2,2,25,0,0,0,0,0,0,50406,45099,46002,44701,42706,43513,1800,1800,1700,1500,1600,2000,0,0.035710034519700035,ALTO
21925,110000,2,2,1,26,0,0,0,0,0,0,108001,90128,92103,87049,66820,65823,3500,3500,3000,2342,2390,3000,0,0.03240710734159869,ALTO
21926,50000,2,2,2,25,0,0,0,0,0,0,47858,40506,40110,41070,40731,40440,1949,1685,2777,1423,1462,1463,0,0.0407246437377241,ALTO
21927,210000,2,1,2,29,-2,-2,-2,-2,-2,-2,10692,-3,-3,-3,650,1850,0,0,0,653,1859,1411,0,0.0,ALTO
21928,160000,2,1,2,28,-1,-1,-1,-1,-1,-1,3849,6393,6969,9044,2325,3998,6458,6980,9044,2325,4997,9947,0,1.6778383995843076,BAJO
21929,120000,2,1,2,29,0,0,0,0,0,0,3706,101833,103108,100953,83739,51424,100000,5369,4014,1000,1000,1000,0,26.98327037236913,BAJO
21930,130000,2,5,1,27,0,0,0,0,0,0,131041,133792,127622,129795,122416,124653,6500,5000,5000,5000,5000,5000,0,0.04960279607145855,ALTO
21931,170000,2,2,2,27,0,0,0,0,0,2,168858,171530,164509,128279,139968,127502,7000,6500,8000,15462,2163,4300,0,0.04145495031328098,ALTO
21932,120000,2,1,2,27,0,0,0,0,0,0,35238,35907,31513,31659,30069,8005,1777,2254,1400,800,400,6262,0,0.050428514671661276,ALTO
21933,170000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,,BAJO
21934,290000,2,2,2,27,0,0,0,0,0,0,240506,235475,240584,212024,216379,209440,8601,9300,8000,7612,8015,7008,0,0.03576210156919162,ALTO
21935,70000,2,1,2,27,-1,-1,-1,-1,-1,-1,157,157,157,157,157,307,157,157,157,157,307,507,0,1.0,BAJO
21936,140000,2,2,2,27,0,0,0,0,0,0,136276,139504,140262,138958,136898,141634,7000,6000,7000,5000,10700,4600,0,0.051366344770906104,ALTO
21937,180000,2,1,2,27,1,2,2,2,0,0,5892,4824,3784,3089,2715,1821,0,3089,0,1521,0,347,1,0.0,ALTO
21938,200000,2,1,2,27,-1,-1,-2,-1,-1,-2,1171,0,0,680,0,0,0,0,680,0,0,442,0,0.0,ALTO
21939,90000,2,2,2,27,0,0,2,0,0,0,97973,100442,89242,82784,53609,49048,12500,2,5085,5000,3000,1004,1,0.12758617170036643,MEDIO
21940,80000,2,2,2,27,0,0,0,-1,-1,-1,52934,54217,52394,2131,744,758,3000,1064,2500,1000,1000,1000,0,0.05667434918955681,ALTO
21941,130000,2,1,1,27,-1,-1,-1,-1,-1,-1,3363,8305,15253,7338,3666,7856,8319,15253,7338,3669,7856,7836,0,2.473684210526316,BAJO
21942,20000,2,2,1,27,-1,-1,2,0,0,0,191,20391,19292,19545,18945,19494,20200,0,1310,678,854,767,0,105.75916230366492,BAJO
21943,200000,2,1,2,27,-2,-2,-2,-2,-2,-2,4257,3690,4460,3190,5238,950,3690,4460,3190,5238,950,250,1,0.8668076109936576,BAJO
21944,200000,2,2,2,27,-1,-1,-1,0,-1,-1,13285,2150,14122,27413,35377,29922,2155,14122,23007,7212,29922,37790,0,0.1622130222054949,MEDIO
21945,120000,2,2,2,27,1,-2,-1,-1,-2,-2,0,0,2382,0,0,0,0,2382,0,0,0,0,1,,BAJO
21946,60000,2,3,1,28,0,-1,-1,-1,-1,0,7207,12625,6244,13615,25475,26237,12625,6244,13615,25478,5000,5000,0,1.7517691133620092,BAJO
21947,340000,2,3,2,28,0,0,0,0,0,0,1830,4777,7681,12519,15299,15905,3000,3000,5000,3000,1000,10000,0,1.639344262295082,BAJO
21948,150000,2,1,2,28,-1,2,-1,2,0,-1,1040,148,9173,296,148,446,0,9173,0,0,446,0,1,0.0,ALTO
21949,160000,2,3,2,28,-1,-1,-1,-1,-1,-1,408,99,99,398,99,569,99,99,398,99,569,751,0,0.2426470588235294,MEDIO
21950,200000,2,1,2,28,0,0,0,0,0,0,52935,51971,51341,49090,50009,51076,2500,2200,2500,3500,3000,3000,0,0.04722773212430339,ALTO
21951,50000,2,3,1,28,0,0,2,2,0,0,43165,49091,50453,49037,28589,29392,6987,2433,0,1145,3167,0,1,0.1618672535619136,MEDIO
21952,170000,2,1,2,27,-2,-2,-2,-2,-2,-2,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0,1,176.5943396226415,BAJO
21953,280000,2,2,1,27,0,0,2,2,2,2,109392,128447,131053,132418,134038,136939,21000,6150,5000,5300,5200,5250,0,0.19197016235190872,MEDIO
21954,270000,2,1,2,26,0,0,0,0,0,0,209164,201798,186008,173810,159418,139200,6429,5959,6863,3762,3907,4207,0,0.030736646841712723,ALTO
21955,120000,2,2,2,27,-1,-1,-1,2,-1,-1,1184,1066,5079,2528,4007,7457,1066,5079,0,4007,7457,2819,0,0.9003378378378378,BAJO
21956,280000,2,1,2,27,-1,-1,-1,-1,-1,-1,6585,4308,0,1265,1627,204,4308,0,1265,1638,204,3908,0,0.6542141230068337,BAJO
21957,50000,2,1,2,27,0,0,0,0,0,0,30951,28622,11656,5435,6337,7227,1600,1542,1100,1000,1000,284,0,0.05169461406739685,ALTO
21958,200000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,510,0,,BAJO
21959,50000,2,2,1,27,0,0,0,0,0,0,47254,43583,35245,27520,25928,26470,1720,3100,1723,1100,1111,1200,1,0.03639903500232784,ALTO
21960,150000,2,1,2,28,0,-1,-1,0,0,0,6121,4391,6269,8992,4314,11131,4391,6269,8914,4300,11100,52900,0,0.7173664433916027,BAJO
21961,50000,2,3,2,28,3,2,2,7,7,7,2350,2400,2400,2400,2400,2400,50,0,0,0,0,0,1,0.02127659574468085,ALTO
21962,150000,2,2,2,27,-1,-1,-1,-1,0,0,1518,1798,5699,4644,70337,67902,1798,5699,4644,70331,3000,3000,0,1.1844532279314888,BAJO
21963,150000,2,1,2,27,-2,-2,-2,-1,0,0,-3706,-6108,32662,59350,41136,28596,3449,46128,60260,30218,17000,20133,0,,BAJO
21964,90000,2,2,2,27,-1,-1,0,0,0,0,18674,88907,90659,82827,79359,81401,92858,4100,3200,3100,3500,3500,0,4.972582199850059,BAJO
21965,500000,2,1,2,28,0,0,0,0,0,0,93625,101723,95390,102203,47388,73230,11723,15390,12239,6000,30000,6000,0,0.12521228304405874,MEDIO
21966,300000,2,2,2,28,0,0,0,0,0,0,327724,325970,325020,319750,265136,262378,11250,11877,10487,7831,8092,7634,0,0.03432766596282238,ALTO
21967,240000,2,2,2,28,0,0,0,0,0,0,234053,132007,234638,239790,132697,135561,5000,120000,10000,5000,4100,4000,0,0.021362682811158155,ALTO
21968,120000,2,2,2,28,0,0,0,0,-2,-2,48499,48684,6344,0,0,0,1621,1000,1326,0,0,0,0,0.03342336955401142,ALTO
21969,120000,2,2,1,28,-2,-2,-2,-2,-2,-2,1613,136,0,0,0,0,136,0,0,0,0,0,0,0.08431494110353378,ALTO
21970,390000,2,1,2,28,0,0,0,0,0,0,125863,131249,119175,115922,101725,90334,10053,5028,5045,3012,3000,5572,0,0.07987255984681757,ALTO
21971,200000,2,2,1,28,0,0,0,-1,0,0,5733,4426,3559,22458,20888,17875,2023,2018,22491,7521,2000,3000,0,0.3528693528693529,BAJO
21972,80000,2,2,2,24,0,0,2,2,2,2,70411,75874,76710,74792,79636,77757,6657,2629,0,6000,0,3000,0,0.0945448864524009,ALTO
21973,20000,2,2,2,23,2,2,0,0,0,0,12492,11995,13324,14029,14308,14625,0,1528,1233,512,547,3880,1,0.0,ALTO
21974,50000,2,2,2,24,0,0,0,0,0,0,26735,26994,28331,27138,26499,27301,1500,1798,1605,966,1247,1500,0,0.05610622779128483,ALTO
21975,70000,2,2,2,25,2,0,0,0,0,0,46526,47820,48750,49936,51102,52276,2070,2000,2000,2000,2000,2100,1,0.04449125220306925,ALTO
21976,170000,2,2,2,24,0,0,0,0,0,0,169398,143539,125642,48926,23381,24492,5679,6642,8926,3381,4000,2983,0,0.03352459887365848,ALTO
21977,80000,2,2,2,25,2,2,2,0,0,0,77096,83189,81308,81847,81077,79885,8000,0,2800,3000,3390,7950,0,0.10376673238559718,MEDIO
21978,310000,2,2,2,27,0,0,0,0,0,0,122127,110388,119365,113435,140988,145161,10000,10124,20000,30125,30137,20171,0,0.08188197532077264,ALTO
21979,230000,2,1,2,27,0,0,0,0,0,0,145959,94798,70299,40299,33112,18009,3551,3000,1284,1000,1000,1000,0,0.02432874985441117,ALTO
21980,20000,2,2,2,27,0,0,0,0,0,0,18833,19404,18699,19324,16234,16609,1290,2000,2000,1000,1000,3000,0,0.06849678755376201,ALTO
21981,270000,2,2,1,27,1,2,0,0,0,0,253072,247521,253024,258109,243331,247504,0,11000,11000,8900,9000,9200,0,0.0,ALTO
21982,230000,2,3,2,27,-1,2,-1,-1,0,-1,6155,5650,3004,4200,1400,4222,500,3004,4200,0,4222,4649,1,0.08123476848090982,ALTO
21983,230000,2,2,2,28,0,0,0,0,0,-1,7865,12377,12543,13713,17960,650,5000,2000,1500,5000,650,0,0,0.6357279084551812,BAJO
21984,200000,2,1,2,28,0,0,0,0,2,2,58833,61991,7357,9471,8538,7685,4100,3000,3000,0,1000,0,0,0.06968878010640286,ALTO
21985,30000,2,3,2,28,-1,-1,-1,-1,-1,2,8432,25460,557,1299,600,450,25460,1000,1306,600,0,11961,0,3.019449715370019,BAJO
21986,300000,2,2,2,28,0,0,2,2,2,2,275855,286812,280337,318248,316147,303666,15000,7000,50000,12000,0,13000,1,0.05437639339508075,ALTO
21987,500000,2,1,2,29,-1,-1,-1,-1,0,0,16090,36635,75434,928,56705,81334,37039,78079,1708,25000,106260,20000,0,2.301988812927284,BAJO
21988,170000,2,1,2,29,1,-1,-1,-1,-2,-2,0,6390,1690,0,0,0,6390,1690,0,0,0,0,0,,BAJO
21989,200000,2,2,2,29,-1,-1,-1,-1,0,0,18568,-49,980,3682,3682,0,0,1029,3682,0,0,590,0,0.0,ALTO
21990,500000,2,1,2,29,0,0,0,0,0,0,33107,34773,35426,28479,15729,7905,7000,6664,1500,501,5000,3000,0,0.21143564805026127,MEDIO
21991,50000,2,2,2,29,0,0,0,0,0,0,50029,48347,49268,50437,37302,38302,2100,2000,2100,1400,1600,1600,0,0.041975654120610044,ALTO
21992,150000,2,1,2,29,-1,2,-1,-1,0,0,2599,1530,390,1366,780,0,0,390,1366,0,0,431,0,0.0,ALTO
21993,100000,2,2,2,29,0,0,0,0,-1,0,47107,60800,68095,64339,15522,51336,18000,10000,2635,15522,41136,2000,0,0.38210881609951813,BAJO
21994,150000,2,1,2,26,0,0,0,0,0,0,24848,22726,11145,15690,17875,24590,14000,5000,5000,7875,13000,2000,0,0.5634256278171281,BAJO
21995,170000,2,1,2,26,0,0,0,0,0,0,22680,13827,9522,10254,5520,6212,2000,2000,2000,0,2000,1320,0,0.08818342151675485,ALTO
21996,100000,2,2,2,27,0,0,0,0,0,0,42713,50270,22576,18247,22029,19540,10000,10000,1500,4000,5000,5000,0,0.23412075948774377,MEDIO
21997,160000,2,1,2,27,-2,-2,-2,-2,-2,-2,1040,1188,1276,372,372,372,1320,1276,372,372,372,372,0,1.2692307692307692,BAJO
21998,90000,2,1,2,27,0,0,0,2,0,0,37026,40641,42142,35349,29790,26414,5000,3611,199,208,0,2000,0,0.13504024199211365,MEDIO
21999,190000,2,2,2,27,0,0,0,0,0,0,97136,98767,101452,103471,104083,106359,4418,5452,5471,4083,4359,3697,0,0.04548262230275078,ALTO
22000,200000,2,2,2,28,0,0,0,0,0,0,61940,63314,64699,66029,66836,68390,3000,3000,3000,2500,2632,2700,0,0.048433968356474004,ALTO
22001,50000,2,2,1,28,0,0,2,2,0,0,56701,57421,54587,49571,50028,17159,5000,2000,0,1809,35082,2000,0,0.08818186628101797,ALTO
22002,260000,2,1,2,28,-2,-2,-2,-2,-2,-2,-28,5735,693,1557,685,11625,5763,703,1564,688,11683,6997,0,,BAJO
22003,250000,2,2,2,29,0,-1,-1,-2,-1,-1,20687,14082,-38,-38,7581,5625,14158,0,0,7619,5653,652,0,0.6843911635326534,BAJO
22004,230000,2,1,2,29,-2,-1,2,-1,-1,-1,3764,10943,6588,4571,2526,5375,11142,1430,4571,2526,5375,3133,0,2.9601487778958555,BAJO
22005,240000,2,1,2,26,-1,0,-1,-1,-1,-1,28700,21944,12450,27255,6280,7619,1639,12450,28969,6280,7619,3000,0,0.05710801393728223,ALTO
22006,110000,2,1,2,27,0,0,0,0,0,0,110553,108387,111427,111697,111956,111325,4000,4800,4300,4300,4400,3874,1,0.03618174088446265,ALTO
22007,60000,2,1,2,27,1,-2,-2,-1,-1,-1,0,0,0,150,1179,778,0,0,150,1179,778,496,0,,BAJO
22008,80000,2,1,2,24,0,0,0,-1,-1,0,42377,32482,20782,11632,64989,62392,2008,1000,11632,64989,1470,5027,0,0.047384194256318284,ALTO
22009,230000,2,2,2,28,0,0,0,0,0,0,111295,112425,95155,72983,70329,69340,4473,5000,2624,2360,3100,1600,0,0.040190484747742485,ALTO
22010,210000,2,1,2,28,0,-1,-1,-1,-1,-1,7457,1512,8475,5499,2960,670,1512,8475,5499,2960,670,25594,0,0.20276250502883197,MEDIO
22011,100000,2,2,2,28,2,2,2,2,2,0,72464,70710,72432,74322,74496,76058,0,3462,3700,2000,2760,2776,1,0.0,ALTO
22012,50000,2,2,2,29,2,2,2,2,0,0,48286,49286,50006,48846,45944,46925,2100,1800,0,1624,1700,3000,1,0.04349086691794723,ALTO
22013,50000,2,2,2,27,0,0,0,2,0,0,42391,44689,48172,46937,48570,50144,3000,4200,0,3000,3800,0,0,0.0707697388596636,ALTO
22014,40000,2,1,2,27,-1,0,0,-1,-1,0,27025,32228,38904,4235,87230,72647,6000,8040,4235,87230,3000,10000,1,0.22201665124884365,MEDIO
22015,90000,2,2,2,24,0,0,-2,-1,-1,-2,3386,-63,0,1176,0,0,0,780,1176,0,0,0,0,0.0,ALTO
22016,70000,2,1,2,25,0,0,0,0,2,2,35871,37174,37904,40651,39697,42253,1902,1632,3379,0,3200,0,0,0.05302333361211006,ALTO
22017,30000,2,2,1,26,0,0,0,0,2,0,20105,21419,22278,24423,19985,15021,1650,1506,2651,0,2044,550,0,0.0820691370305894,ALTO
22018,170000,2,1,2,27,-1,-1,-1,-1,-1,-1,272,272,272,755,759,602,272,272,755,759,602,2581,0,1.0,BAJO
22019,80000,2,2,2,27,0,0,0,0,0,0,83120,51347,44878,42108,28316,29523,1764,1906,2000,2000,2000,2000,0,0.0212223291626564,ALTO
22020,140000,2,2,2,27,0,0,0,-1,-1,-1,16037,17066,21199,390,0,390,2000,5000,390,0,390,780,0,0.1247116044147908,MEDIO
22021,30000,2,2,2,25,0,0,2,0,0,0,5293,8107,7738,10179,11902,13109,3000,0,3000,2000,1500,1000,0,0.5667863215567731,BAJO
22022,40000,2,2,2,25,0,0,0,0,0,0,26133,26896,27961,28995,29612,30434,1500,1500,1500,1100,1300,1200,1,0.057398691309838136,ALTO
22023,50000,2,1,2,26,1,-2,-2,-1,-1,-1,0,0,0,1363,0,1624,0,0,1363,0,1624,2349,0,,BAJO
22024,230000,2,2,2,26,0,0,0,0,0,0,2656,3678,4650,3234,4174,5100,1074,1046,1060,1000,1000,5000,0,0.40436746987951805,BAJO
22025,60000,2,1,2,27,1,-1,-1,-1,0,0,0,3947,5691,21001,17931,2439,3947,5691,21028,0,0,841,0,,BAJO
22026,60000,2,1,2,27,0,0,0,0,0,0,62321,61015,58160,51237,29999,28972,3000,3016,5011,1005,1000,14000,0,0.048137866850660294,ALTO
22027,250000,2,2,2,29,0,0,0,0,0,0,46948,46351,33227,33732,32245,37589,2500,10000,3000,3000,8000,0,0,0.053250404703075745,ALTO
22028,240000,2,1,1,29,0,0,0,-1,0,0,41923,21409,17833,194043,194991,192800,1779,1000,194043,6530,7000,7000,0,0.04243494024759679,ALTO
22029,310000,2,1,2,28,0,0,0,0,0,0,176565,152037,166900,154297,146844,146883,25532,50120,30000,20000,5807,5800,0,0.14460397020927138,MEDIO
22030,320000,2,1,2,28,0,0,0,0,0,0,293073,293210,290057,25922,22982,20553,13300,12756,1295,10312,8394,8242,0,0.04538118489250119,ALTO
22031,20000,2,1,2,28,0,0,0,-2,-2,-2,12031,13446,0,0,0,0,5000,0,0,0,0,612,0,0.4155930512841825,BAJO
22032,300000,2,1,2,28,0,0,0,0,-1,-1,10291,19617,19326,10662,10162,10250,19326,10000,1940,10200,10500,10000,0,1.877951608201341,BAJO
22033,50000,2,2,2,28,0,0,0,0,0,0,10051,14149,21514,25359,30400,39678,5000,10000,5000,5780,10000,10000,0,0.49746293901104366,BAJO
22034,570000,2,1,2,28,0,0,0,0,0,0,33675,29865,33337,32646,30465,31126,3000,5000,3016,3000,4000,4000,0,0.08908685968819599,ALTO
22035,160000,2,1,2,28,0,0,0,0,0,0,118695,125186,131648,137902,145046,152551,10000,10000,10000,10000,10000,6000,0,0.08424954715868402,ALTO
22036,230000,2,2,2,28,-1,-1,-1,-1,-1,-1,7539,6500,6500,45914,1465,600,6500,6500,45914,1465,600,958,0,0.8621833134367953,BAJO
22037,250000,2,1,2,28,0,0,0,0,-1,0,45687,31114,21867,13190,27817,22001,5000,1585,3028,27817,0,0,0,0.10944032219230854,MEDIO
22038,80000,2,2,2,28,0,0,0,0,0,0,77391,78198,78840,79855,79488,80001,2784,2887,3402,2790,2867,2894,0,0.03597317517540799,ALTO
22039,60000,2,3,2,28,-1,-1,0,0,0,0,396,43902,44802,42984,38495,39038,87804,2000,1567,1320,1500,2000,0,221.72727272727272,BAJO
22040,90000,2,5,2,24,0,0,0,0,0,-1,17584,18377,18496,11716,3163,30483,2000,1300,2000,67,30483,2905,0,0.11373976342129208,MEDIO
22041,150000,2,1,1,25,-1,-1,-1,-1,-1,-1,8319,5056,2441,4471,2441,0,5056,2441,4471,2441,0,3987,0,0.6077653564130304,BAJO
22042,90000,2,3,1,25,0,0,0,0,0,0,25806,16919,17566,8718,6432,2655,1619,1266,1048,1032,1655,0,0,0.06273734790358831,ALTO
22043,150000,2,1,2,25,1,-2,-2,-2,-2,-1,0,0,0,0,0,9240,0,0,0,0,9240,0,0,,BAJO
22044,150000,2,1,2,24,0,0,0,0,0,0,52824,15214,16452,17281,18576,18783,4000,2000,2000,2000,2000,3000,0,0.07572315614114797,ALTO
22045,400000,2,3,1,25,0,-1,-1,-1,-1,-1,12570,958,4465,14272,1965,958,958,4465,14272,1965,958,6405,0,0.07621320604614161,ALTO
22046,200000,2,1,2,25,0,0,0,0,0,0,198890,200299,181617,181994,150013,150283,8058,6900,7022,5300,5368,5520,0,0.04051485745889688,ALTO
22047,210000,2,1,2,25,0,0,0,0,0,0,66517,63828,60713,61949,61908,59914,3000,2500,6259,5000,3000,5000,0,0.04510125231143918,ALTO
22048,140000,2,2,1,28,-1,2,-1,-1,-1,-1,1953,1366,464,337,548,395,0,464,337,548,395,681,1,0.0,ALTO
22049,220000,2,2,2,28,-1,-1,-1,-1,-1,-1,7468,5045,4944,7083,2495,8365,5045,4949,7083,2495,8365,5574,0,0.6755490091055169,BAJO
22050,250000,2,2,1,29,0,0,0,-1,-1,-1,227762,191424,18016,15353,325,325,35018,1000,20000,325,325,318,0,0.1537482108516785,MEDIO
22051,120000,2,1,2,29,-1,-1,-1,-1,-1,-1,328,413,3007,1927,1838,2472,417,3012,1927,1838,2472,2341,0,1.271341463414634,BAJO
22052,200000,2,2,1,28,1,-1,-1,-1,-1,-1,0,2658,150,3570,2853,0,2658,150,3570,2853,0,0,0,,BAJO
22053,50000,2,2,2,29,1,2,2,2,0,0,22021,22334,21047,19925,20638,18803,1000,2000,1000,1000,1000,1000,0,0.04541119840152582,ALTO
22054,50000,2,3,2,29,0,0,0,0,-1,0,50148,50761,35777,7464,42705,43662,1840,1311,2000,42705,1569,2822,0,0.036691393475313076,ALTO
22055,230000,2,1,2,29,-2,-2,-1,-1,-2,-2,20517,12883,10867,10100,3068,21064,12903,10880,10125,3076,21162,3224,0,0.6288931130282205,BAJO
22056,100000,2,1,1,29,2,2,-2,-2,-2,-2,1526,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ALTO
22057,50000,2,2,1,29,1,2,0,0,0,0,26293,25492,19680,19271,19659,19915,0,1609,2000,1000,715,883,0,0.0,ALTO
22058,330000,2,1,2,27,0,0,0,0,0,0,37587,39183,39305,40251,41683,38978,2000,2000,3000,3000,3000,1500,0,0.053209886396892545,ALTO
22059,90000,2,1,2,27,-1,-1,-2,-2,-2,-2,3000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ALTO
22060,150000,2,2,1,27,0,0,0,0,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484,0,0.21575633826782373,MEDIO
22061,70000,2,3,2,28,2,2,2,2,2,2,24799,24102,26305,27570,28021,27436,0,2600,2000,1200,0,1500,0,0.0,ALTO
22062,80000,2,1,2,28,0,0,0,0,0,0,71126,71009,69504,68262,70547,73040,4000,5002,4500,3000,3000,10000,0,0.056238225121615165,ALTO
22063,130000,2,2,2,28,0,0,-1,0,0,0,131630,65325,2315,101035,82288,86788,3600,2315,100000,3500,8000,4000,0,0.027349388437286334,ALTO
22064,130000,2,1,2,29,0,0,0,3,3,2,101650,106271,119728,121140,117767,115640,4621,15107,5000,0,0,4200,0,0.04545991146089523,ALTO
22065,140000,2,2,2,29,-1,-1,-1,-2,-2,-2,389,403,0,0,0,0,407,0,0,0,0,1260,1,1.0462724935732648,BAJO
22066,240000,2,3,1,27,-1,-1,-1,-1,-1,-1,2400,152,3250,2391,1182,321,152,3250,2391,1182,321,118,1,0.06333333333333334,ALTO
22067,160000,2,1,2,26,-1,-1,-1,0,0,0,2659,3859,10709,8677,4318,2659,3859,10709,1000,100,1000,2856,0,1.4512974802557352,BAJO
22068,50000,2,1,2,26,-1,-1,-1,-1,-1,-1,651,651,1072,1713,651,646,651,1072,1713,651,646,651,1,1.0,BAJO
22069,500000,2,1,2,27,-1,0,-1,-1,-1,-2,17531,27016,10627,680,0,0,26588,10663,680,0,0,2360,0,1.516627688095374,BAJO
22070,260000,2,2,1,28,0,0,0,0,0,0,238896,244419,250051,247271,250327,253355,11000,11065,9500,9000,9100,9500,0,0.04604514098184984,ALTO
22071,100000,2,2,2,23,0,0,0,0,0,0,10693,26226,18726,19225,18299,20056,22622,2326,1600,0,4000,0,0,2.1155896380809875,BAJO
22072,130000,2,2,2,23,0,0,0,0,0,0,111388,113900,109062,105252,103969,104254,6000,5000,6000,10000,10000,5000,0,0.053865766509857436,ALTO
22073,80000,2,1,2,26,0,0,0,0,0,0,124224,124762,125778,128293,127839,128714,4574,4737,5753,5000,4330,4341,0,0.03682058217413704,ALTO
22074,400000,2,2,2,29,0,-1,-1,-1,0,-1,52875,55544,994,5030,4568,500,55544,994,5030,0,500,150,0,1.0504775413711585,BAJO
22075,360000,2,2,2,27,0,0,0,0,0,0,44179,37697,29686,23724,5576,2273,1498,1799,1008,120,2289,5302,0,0.03390751261911768,ALTO
22076,190000,2,1,2,28,0,0,2,0,0,0,7188,9521,9224,10262,13083,13372,2459,0,1200,3000,500,510,0,0.3420979410127991,BAJO
22077,90000,2,2,2,28,0,0,0,0,0,0,41138,38755,38448,37612,36174,33769,2000,1866,1347,1065,1041,1500,0,0.04861685060041811,ALTO
22078,50000,2,1,2,29,0,0,0,0,0,0,8838,7662,40125,37552,22960,14735,6540,37130,2858,3000,1000,5000,0,0.7399864222674813,BAJO
22079,80000,2,2,2,29,0,0,2,2,2,2,49196,54033,52595,56709,55201,69270,6292,0,5000,0,15000,2600,0,0.12789657695747622,MEDIO
22080,120000,2,2,2,29,-1,-1,-2,-1,0,0,1450,0,0,1187,1187,1187,0,0,1187,0,0,0,0,0.0,ALTO
22081,100000,2,2,2,28,2,0,0,2,2,2,21117,22163,26789,26065,27615,28122,1400,5000,0,2300,1100,1300,1,0.06629729601742672,ALTO
22082,170000,2,1,1,28,1,-1,-1,-1,-1,-1,0,1295,0,376,0,376,1295,0,376,0,376,0,0,,BAJO
22083,90000,2,1,2,28,0,0,0,2,2,2,38355,39413,41181,41701,44000,45651,1700,2404,1500,3000,2500,600,0,0.04432277408421327,ALTO
22084,400000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,18014,0,0,0,0,18014,3710,0,1,,BAJO
22085,230000,2,1,2,27,0,0,0,2,0,0,79108,70757,76049,68989,54450,39862,3187,7100,0,2700,2000,1572,0,0.04028669666784649,ALTO
22086,260000,2,1,2,28,0,0,0,0,0,0,207593,205105,209805,203532,199611,94363,7011,11932,4709,6087,0,1600,0,0.03377281507565284,ALTO
22087,110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0,0.08025252795463057,ALTO
